"date","signal1","failure"
"Mon Aug 09 01:00:00 -0400 1999",0.387092370379888,0
"Tue Aug 10 01:00:00 -0400 1999",1.07313036393604,0
"Wed Aug 11 01:00:00 -0400 1999",0.86977115158122,0
"Thu Aug 12 01:00:00 -0400 1999",0.397807696697177,0
"Fri Aug 13 01:00:00 -0400 1999",-0.454747312601604,0
"Sat Aug 14 01:00:00 -0400 1999",-0.895471605549903,0
"Sun Aug 15 01:00:00 -0400 1999",0.058237106889742,0
"Mon Aug 16 01:00:00 -0400 1999",1.06674185032763,0
"Tue Aug 17 01:00:00 -0400 1999",1.3730287745849,0
"Wed Aug 18 01:00:00 -0400 1999",0.690770679254941,0
"Thu Aug 19 01:00:00 -0400 1999",-0.44530493096436,0
"Fri Aug 20 01:00:00 -0400 1999",-0.963806211709541,0
"Sat Aug 21 01:00:00 -0400 1999",-0.285234232652251,0
"Sun Aug 22 01:00:00 -0400 1999",0.759187445573817,0
"Mon Aug 23 01:00:00 -0400 1999",1.4769709875238,0
"Tue Aug 24 01:00:00 -0400 1999",0.9270960630916,0
"Wed Aug 25 01:00:00 -0400 1999",-0.310622417701224,0
"Thu Aug 26 01:00:00 -0400 1999",-0.729279698971049,0
"Fri Aug 27 01:00:00 -0400 1999",-0.239011074270238,0
"Sat Aug 28 01:00:00 -0400 1999",0.320282553785867,0
"Sun Aug 29 01:00:00 -0400 1999",1.12012735185614,0
"Mon Aug 30 01:00:00 -0400 1999",1.13253985238728,0
"Tue Aug 31 01:00:00 -0400 1999",-0.0809941822633779,0
"Wed Sep 01 01:00:00 -0400 1999",-0.759991933524163,0
"Thu Sep 02 01:00:00 -0400 1999",-0.632074535159422,0
"Fri Sep 03 01:00:00 -0400 1999",0.158993552891299,0
"Sat Sep 04 01:00:00 -0400 1999",0.909495400085915,0
"Sun Sep 05 01:00:00 -0400 1999",1.07356140926213,0
"Mon Sep 06 01:00:00 -0400 1999",0.472626418386743,0
"Tue Sep 07 01:00:00 -0400 1999",-0.642932894817193,0
"Wed Sep 08 01:00:00 -0400 1999",-0.784658535127327,0
"Thu Sep 09 01:00:00 -0400 1999",-0.204269568956915,0
"Fri Sep 10 01:00:00 -0400 1999",0.892226033434759,0
"Sat Sep 11 01:00:00 -0400 1999",1.17229585729952,0
"Sun Sep 12 01:00:00 -0400 1999",0.607031423098038,0
"Mon Sep 13 01:00:00 -0400 1999",-0.0876642031783546,0
"Tue Sep 14 01:00:00 -0400 1999",-0.663817276682244,0
"Wed Sep 15 01:00:00 -0400 1999",-0.518820302148136,0
"Thu Sep 16 01:00:00 -0400 1999",0.847451238011224,0
"Fri Sep 17 01:00:00 -0400 1999",1.42124691211568,0
"Sat Sep 18 01:00:00 -0400 1999",1.10923983971148,0
"Sun Sep 19 01:00:00 -0400 1999",-0.0480846184982744,0
"Mon Sep 20 01:00:00 -0400 1999",-0.759148023686614,0
"Tue Sep 21 01:00:00 -0400 1999",-0.516319339752061,0
"Wed Sep 22 01:00:00 -0400 1999",0.108024302361347,0
"Thu Sep 23 01:00:00 -0400 1999",0.911313344436814,0
"Fri Sep 24 01:00:00 -0400 1999",1.25347042265667,0
"Sat Sep 25 01:00:00 -0400 1999",0.171022094712495,0
"Sun Sep 26 01:00:00 -0400 1999",-0.460982890555807,0
"Mon Sep 27 01:00:00 -0400 1999",-0.713698998131855,0
"Tue Sep 28 01:00:00 -0400 1999",-0.0306442067806765,0
"Wed Sep 29 01:00:00 -0400 1999",0.855691906738822,0
"Thu Sep 30 01:00:00 -0400 1999",1.03097517096716,0
"Fri Oct 01 01:00:00 -0400 1999",0.387547014948512,0
"Sat Oct 02 01:00:00 -0400 1999",-0.461117202480102,0
"Sun Oct 03 01:00:00 -0400 1999",-0.575100419213762,0
"Mon Oct 04 01:00:00 -0400 1999",-0.0217418708948378,0
"Tue Oct 05 01:00:00 -0400 1999",0.644524624394699,0
"Wed Oct 06 01:00:00 -0400 1999",1.3096397241244,0
"Thu Oct 07 01:00:00 -0400 1999",0.811443876591651,0
"Fri Oct 08 01:00:00 -0400 1999",-0.180143497151268,0
"Sat Oct 09 01:00:00 -0400 1999",-0.557904827199179,0
"Sun Oct 10 01:00:00 -0400 1999",-0.26669395219809,0
"Mon Oct 11 01:00:00 -0400 1999",0.278706261759082,0
"Tue Oct 12 01:00:00 -0400 1999",1.08173538476052,0
"Wed Oct 13 01:00:00 -0400 1999",1.19388212225382,0
"Thu Oct 14 01:00:00 -0400 1999",0.0994700869423246,0
"Fri Oct 15 01:00:00 -0400 1999",-0.527350162948591,0
"Sat Oct 16 01:00:00 -0400 1999",-0.417333113829732,0
"Sun Oct 17 01:00:00 -0400 1999",0.119807330073438,0
"Mon Oct 18 01:00:00 -0400 1999",1.31842802768783,0
"Tue Oct 19 01:00:00 -0400 1999",1.33478963994112,0
"Wed Oct 20 01:00:00 -0400 1999",0.552896214826688,0
"Thu Oct 21 01:00:00 -0400 1999",-0.557280359647112,0
"Fri Oct 22 01:00:00 -0400 1999",-0.887921858781751,0
"Sat Oct 23 01:00:00 -0400 1999",-0.168699066850368,0
"Sun Oct 24 01:00:00 -0400 1999",0.762846277838253,0
"Mon Oct 25 01:00:00 -0400 1999",0.993586176024495,0
"Tue Oct 26 01:00:00 -0400 1999",0.570477854113381,0
"Wed Oct 27 01:00:00 -0400 1999",-0.40093895609623,0
"Thu Oct 28 01:00:00 -0400 1999",-0.940484402612018,0
"Fri Oct 29 01:00:00 -0400 1999",-0.165148166390044,0
"Sat Oct 30 01:00:00 -0400 1999",0.87735735921135,0
"Sun Oct 31 01:00:00 -0400 1999",1.09153080575307,0
"Mon Nov 01 00:00:00 -0500 1999",1.1308600877139,0
"Tue Nov 02 00:00:00 -0500 1999",-0.239121103550851,0
"Wed Nov 03 00:00:00 -0500 1999",-0.467596457959802,0
"Thu Nov 04 00:00:00 -0500 1999",-0.564086917254403,0
"Fri Nov 05 00:00:00 -0500 1999",0.381305688188074,0
"Sat Nov 06 00:00:00 -0500 1999",0.907066768684701,0
"Sun Nov 07 00:00:00 -0500 1999",0.923502505329208,0
"Mon Nov 08 00:00:00 -0500 1999",0.443773159940566,0
"Tue Nov 09 00:00:00 -0500 1999",-0.705288326932492,0
"Wed Nov 10 00:00:00 -0500 1999",-0.80720164828859,0
"Thu Nov 11 00:00:00 -0500 1999",-0.0876181494364307,0
"Fri Nov 12 00:00:00 -0500 1999",1.15067538150384,0
"Sat Nov 13 00:00:00 -0500 1999",1.12192220907119,0
"Sun Nov 14 00:00:00 -0500 1999",0.565333540432338,0
"Mon Nov 15 00:00:00 -0500 1999",-0.38486167731105,0
"Tue Nov 16 00:00:00 -0500 1999",-0.718786419431943,0
"Wed Nov 17 00:00:00 -0500 1999",-0.244003723376645,0
"Thu Nov 18 00:00:00 -0500 1999",0.601812898232534,0
"Fri Nov 19 00:00:00 -0500 1999",1.10877126431551,0
"Sat Nov 20 00:00:00 -0500 1999",0.739427490967525,0
"Sun Nov 21 00:00:00 -0500 1999",0.0524138028968235,0
"Mon Nov 22 00:00:00 -0500 1999",-0.703664535850587,0
"Tue Nov 23 00:00:00 -0500 1999",-0.226045678907598,0
"Wed Nov 24 00:00:00 -0500 1999",0.597204957845676,0
"Thu Nov 25 00:00:00 -0500 1999",1.20502584041852,0
"Fri Nov 26 00:00:00 -0500 1999",0.97115061202306,0
"Sat Nov 27 00:00:00 -0500 1999",0.201624656789568,0
"Sun Nov 28 00:00:00 -0500 1999",-0.89774951228723,0
"Mon Nov 29 00:00:00 -0500 1999",-0.763768818770191,0
"Tue Nov 30 00:00:00 -0500 1999",0.362753172087784,0
"Wed Dec 01 00:00:00 -0500 1999",1.30083037803026,0
"Thu Dec 02 00:00:00 -0500 1999",1.10771504710719,0
"Fri Dec 03 00:00:00 -0500 1999",0.336850490257801,0
"Sat Dec 04 00:00:00 -0500 1999",-0.714811620212707,0
"Sun Dec 05 00:00:00 -0500 1999",-0.898974980525364,0
"Mon Dec 06 00:00:00 -0500 1999",-0.0228525967132947,0
"Tue Dec 07 00:00:00 -0500 1999",1.11601015579701,0
"Wed Dec 08 00:00:00 -0500 1999",0.999137293579377,0
"Thu Dec 09 00:00:00 -0500 1999",0.584249343047243,0
"Fri Dec 10 00:00:00 -0500 1999",-0.245291552778189,0
"Sat Dec 11 00:00:00 -0500 1999",-0.819734491523705,0
"Sun Dec 12 00:00:00 -0500 1999",-0.523508337697566,0
"Mon Dec 13 00:00:00 -0500 1999",0.798486579100442,0
"Tue Dec 14 00:00:00 -0500 1999",1.00428225410994,0
"Wed Dec 15 00:00:00 -0500 1999",0.91838869822936,0
"Thu Dec 16 00:00:00 -0500 1999",-0.0860266718510574,0
"Fri Dec 17 00:00:00 -0500 1999",-0.624452406037053,0
"Sat Dec 18 00:00:00 -0500 1999",-0.450702358496728,0
"Sun Dec 19 00:00:00 -0500 1999",0.26178646764165,0
"Mon Dec 20 00:00:00 -0500 1999",1.10639255214508,0
"Tue Dec 21 00:00:00 -0500 1999",1.33890174335508,0
"Wed Dec 22 00:00:00 -0500 1999",0.145558168481846,0
"Thu Dec 23 00:00:00 -0500 1999",-0.77333585930233,0
"Fri Dec 24 00:00:00 -0500 1999",-0.69052976702301,0
"Sat Dec 25 00:00:00 -0500 1999",0.154953455487735,0
"Sun Dec 26 00:00:00 -0500 1999",0.802387456158967,0
"Mon Dec 27 00:00:00 -0500 1999",1.3986885990398,0
"Tue Dec 28 00:00:00 -0500 1999",0.527916060444257,0
"Wed Dec 29 00:00:00 -0500 1999",-0.391421415250136,0
"Thu Dec 30 00:00:00 -0500 1999",-0.638263136494603,0
"Fri Dec 31 00:00:00 -0500 1999",-0.115694848762047,0
"Sat Jan 01 00:00:00 -0500 2000",1.01259311573832,0
"Sun Jan 02 00:00:00 -0500 2000",1.18655723109624,0
"Mon Jan 03 00:00:00 -0500 2000",0.565612389814092,0
"Tue Jan 04 00:00:00 -0500 2000",-0.331698874558772,0
"Wed Jan 05 00:00:00 -0500 2000",-0.784372399762719,0
"Thu Jan 06 00:00:00 -0500 2000",-0.325066255034142,0
"Fri Jan 07 00:00:00 -0500 2000",0.643747399303986,0
"Sat Jan 08 00:00:00 -0500 2000",1.43251940964007,0
"Sun Jan 09 00:00:00 -0500 2000",1.22564751993724,0
"Mon Jan 10 00:00:00 -0500 2000",0.159639093726626,0
"Tue Jan 11 00:00:00 -0500 2000",-0.552196627370672,0
"Wed Jan 12 00:00:00 -0500 2000",-0.822642277568713,0
"Thu Jan 13 00:00:00 -0500 2000",0.0856212739135864,0
"Fri Jan 14 00:00:00 -0500 2000",0.892472453752819,0
"Sat Jan 15 00:00:00 -0500 2000",1.37544254723713,0
"Sun Jan 16 00:00:00 -0500 2000",0.508549433209454,0
"Mon Jan 17 00:00:00 -0500 2000",-0.668595797115145,0
"Tue Jan 18 00:00:00 -0500 2000",-0.478528343403137,0
"Wed Jan 19 00:00:00 -0500 2000",-0.251128398546887,0
"Thu Jan 20 00:00:00 -0500 2000",0.76869321885145,0
"Fri Jan 21 00:00:00 -0500 2000",1.30413548903206,0
"Sat Jan 22 00:00:00 -0500 2000",0.795632890874622,0
"Sun Jan 23 00:00:00 -0500 2000",-0.370769102203942,0
"Mon Jan 24 00:00:00 -0500 2000",-0.925474058858537,0
"Tue Jan 25 00:00:00 -0500 2000",-0.236822678063492,0
"Wed Jan 26 00:00:00 -0500 2000",0.844869384314574,0
"Thu Jan 27 00:00:00 -0500 2000",1.3274317588305,0
"Fri Jan 28 00:00:00 -0500 2000",0.844415305717085,0
"Sat Jan 29 00:00:00 -0500 2000",-0.0949934424547605,0
"Sun Jan 30 00:00:00 -0500 2000",-0.675651349607456,0
"Mon Jan 31 00:00:00 -0500 2000",-0.634356227622793,0
"Tue Feb 01 00:00:00 -0500 2000",0.61915479598115,0
"Wed Feb 02 00:00:00 -0500 2000",1.06301590696402,0
"Thu Feb 03 00:00:00 -0500 2000",1.24713898445591,0
"Fri Feb 04 00:00:00 -0500 2000",0.0246480126638641,0
"Sat Feb 05 00:00:00 -0500 2000",-0.466110493408269,0
"Sun Feb 06 00:00:00 -0500 2000",-0.628843485551994,0
"Mon Feb 07 00:00:00 -0500 2000",0.13925814324491,0
"Tue Feb 08 00:00:00 -0500 2000",1.0650409126969,0
"Wed Feb 09 00:00:00 -0500 2000",1.08495017204618,0
"Thu Feb 10 00:00:00 -0500 2000",0.564309108524517,0
"Fri Feb 11 00:00:00 -0500 2000",-0.627651479679568,0
"Sat Feb 12 00:00:00 -0500 2000",-0.558966487582942,0
"Sun Feb 13 00:00:00 -0500 2000",0.0115927414306325,0
"Mon Feb 14 00:00:00 -0500 2000",0.704983557196762,0
"Tue Feb 15 00:00:00 -0500 2000",1.22116691740018,0
"Wed Feb 16 00:00:00 -0500 2000",0.891772780732206,0
"Thu Feb 17 00:00:00 -0500 2000",0.0440162595648615,0
"Fri Feb 18 00:00:00 -0500 2000",-0.747891666805277,0
"Sat Feb 19 00:00:00 -0500 2000",-0.272795705701929,0
"Sun Feb 20 00:00:00 -0500 2000",0.525643104049601,0
"Mon Feb 21 00:00:00 -0500 2000",1.17773312370857,0
"Tue Feb 22 00:00:00 -0500 2000",0.856338094022006,0
"Wed Feb 23 00:00:00 -0500 2000",0.204302678659677,0
"Thu Feb 24 00:00:00 -0500 2000",-0.575639054771982,0
